id,title
5129,"Badghis, Kandahar and Helmand: Attack and explosion, 2 tanks destroyed, casualties"
5131,"Mosques and houses destroyed, 24 martyred and injured including woman and 10 arrested"
5132,"Attacks, invitations, victories, 37 surrenders, 2 killed including the commander"
5133,"Farah and Faryab: Military brutality, seven civilians and women martyred and wounded"
5134,"Faryab and Ghor: Invitation chain, 4 fighters surrender"
5135,"Kandahar and Helmand: Attack and explosion, tank destroyed, spy killed"
5139,"24 officers surrendered in Nuristan, Maidan, Khost and Paktika"
5140,"Zabul and Faryab: Enemy bomber, houses destroyed, 2 civilians martyred and wounded"
5141,"Invitation Series: Fighter surrenders in Faryab"
5142,"Kandahar, Badghis and Farah: Enemy Escape, Unit Vachuki Conquest, Killings"
5146,"Rozgan, Kandahar and Helmand: Mujahideen attack, 6 personnel killed"
5147,"Herat and Faryab: Invitation chain, 3 fighters surrender"
5149,"Faryab, Zabul and Helmand: Mujahideen attacks, tanks destroyed, 9 killed"
5150,"Ghor, Dai Kundi and Faryab: American bomber, house collapsed, 15 civilians martyred and wounded"
5151,"Ghor, Kandahar and Faryab: Invitation chain, seven officials surrender"
5155,"Badghis, Ghor and Kandahar: Invitation chain, 9 surrendered including arms"
5156,"Badghis and Faryab: Enemy bomber, 2 houses destroyed, 2 civilians injured"
5157,"Ghor, Kandahar, Nimroz and Helmand: Attacks and explosions, tanks destroyed, casualties"
5158,"Faryab, Rozgan and Farah: Invitation chain, five officials surrender"
5159,"Farah and Helmand: Sniper gun attack, 2 killed"
5160,"Helmand, Badghis and Herat: Invitation chain, 13 personnel surrendered"
5163,"Zabul: Crime: Enemy bombers, mosques and houses destroyed, solar system destroyed"
5166,"Kandahar, Spiral and Helmand: Attack and explosion, tank destroyed, 3 killed"
5167,"Herat, Badghis and Ghor: Invitation chain, 15 personnel surrendered"
5168,"Faryab and Ghor: Enemy bombers, vehicles destroyed, houses demolished"
5169,"Nimroz, Faryab and Herat: Enemy escaped, outpost conquered, 2 personnel killed"
5175,"Enforcement of limits, fighting, 2 arrested, 2 killed, vehicle looted"
5177,"Badghis, Kandahar and Zabul: Laser gun attack, 8 personnel killed and injured"
5183,"Farah and Faryab: Invitation chain, 2 officers surrendered"
5184,"Invitation continues, 29 security personnel surrender"
5185,"Violations of the agreement, 100 arrested, 5 women and children martyred"
5186,"Helmand and Kandahar: Enemy escapes, five outposts conquered, killed"
5188,"Kandahar, Helmand and Zabul: Laser gun attack, 4 killed and wounded"
5190,"Attacks in Ghazni, Paktia and Balkh, 5 killed and wounded"
5191,"Zabul: Enemy bomber, madrassa collapsed, seven civilians injured"
5192,"Nimroz, Zabul, Ghor, Kandahar: Enemy Escape, Unit Conquest, Killings"
5193,"Invitation chain, 30 personnel surrendered with weapons"
5195,"Faryab and Badghis: Invitation chain, 9 personnel surrender"
5196,"Kandahar: Bomb blast, tank destroyed, deaths"
5198,"Paktia, Maidan, Paktika and Baghlan, 2 killed, one arrested"
5200,"Faryab: Invitation chain, five personnel including commander surrendered"
5201,"Farah and Zabul: Military brutality and bombing, civilian martyrdom"
5202,"Ghor and Faryab: Mujahideen attack, check post victory, deaths"
5203,"Military brutality, burning of Holy Quran, civilian martyrdom"
5204,"Baghlan invitation chain, 18 security personnel surrendered"
5205,"Mujahideen operation: One officer killed, 3 arrested"
5206,"Rozgan and Badghis: Invitation series, 2 police surrendered"
5207,"Ghor and Badghis: Invitation series, 44 fighters surrendered with weapons"
5208,"Faryab and Herat: Mujahideen attack, 3 killed, one arrested"
5209,"Samangan, military officer surrendered with tanks and enough weapons"
5210,"Military terror, Imam Mosque and young martyr"
5211,"Paktia military terror, 6 martyred and injured including women and children"
5212,"Badakhshan, Paktika, Logar invitation, 12 personnel surrendered"
5213,"Farah and Helmand: Crime: American raid, civilian martyrdom"
5214,"Consideration: Invitation chain, fighter surrender"
5215,"Zabul: Attack on check post, deaths"
5216,"Faryab: Invitation chain, 2 fighters surrender"
5217,"Farah, Nimroz and Faryab: Laser gun attack kills 6 personnel"
5218,"Logar, Khost and Paktika attacks, 3 killed"
5219,"Rozgan Waqandhar: Laser gun attack, 4 personnel killed"
5220,"Ghor and Faryab: Invitation chain, 9 personnel surrendered including arms"
5221,"Faryab, Zabul and Uruzgan: Laser gun attack, 4 killed and injured"
5222,"Kandahar and Helmand: Attack and blast, 4 killed and wounded"
5223,"Herat and Badghis: Invitation chain, 2 officers surrendered"
5224,"Invitation continues, 33 security personnel surrender"
5225,"26 security personnel surrender in Balkh, Ghazni and Nangarhar"
5226,"Faryab: Mujahideen attack, one soldier injured"
5227,"Latest: 50 Mujahideen graduate from Khalid bin Waleed's training center"
5228,"Kandahar and Helmand: Attack and blast, 3 killed and wounded"
5230,"Faryab: Invitation chain, 2 fighters surrender"
5231,"Herat: Invitation chain, 16 personnel surrender"
5233,"Kandahar: Laser gun attack, soldier killed"
5234,"Crime: Historic bridge collapses, one civilian injured"
5235,"Zabul: Mujahideen operation, vehicle looted"
5237,"Rozgan: Invitation chain, police surrender"
5238,"Ghor: Attack on militants, one killed"
5239,"Kandahar: Crime: American bomber, 8 martyrs and wounded, including children and women"
5241,"Faryab, Helmand and Badghis: Invitation chain, seven officials surrender"
5242,"Helmand: Military brutality, one civilian arrested with 2 vehicles"
5243,"Nimroz and Uruzgan: Laser gun attack kills 2"
5245,"Brutality of American puppet armies, 6 martyrs including women"
5246,"Invitation series: 4 personnel surrendered with weapons"
5247,"Helmand: Military brutality, 3 martyrs and wounded including children and women"
5248,"Rozgan and Farah: Explosion, 4 soldiers killed and injured"
5249,"Herat: Invitation chain, 3 military surrenders"
5250,"Herat and Zabul: Sniper gun attack, 3 killed"
5252,"Helmand: Bomb blast kills 2 militants"
5253,"Faryab: Invitation chain, a military surrender"
5255,"Crime: American bomber, 12 civilians including children and women martyred and wounded"
5256,"Faryab: Mujahideen attack, 3 personnel killed and injured"
5259,"Badakhshan, Maidan, Kabul and Ghazni attacks repulsed, casualties"
5260,"Badakhshan, Balkh, Nangarhar and Ghazni, 43 surrendered"
5263,"Herat: Bomb blast kills soldier"
5265,"Rozgan: Against the agreement, enemy bomber, house collapsed, 2 Mujahideen martyred"
5266,"Kunduz, Maidan Wardak 2 killed, 2 surrendered"
5267,"Zabul and Helmand: Horror: Funeral bombing, 2 vehicles destroyed, 8 civilians martyred and injured"
5270,"Helmand: Military brutality and bombing, 2 civilians injured"
5271,"Ghor, Zabul and Badghis: Invitation chain: 8 personnel surrendered"
5272,"Crime: American puppet bomber, 17 civilians including children and women martyred and injured"
5273,"Horror, 5 martyred including children and women, 40 arrested and 9 injured"
5274,"Badakhshan, Jawzjan, Baghlan and Balkh, 66 surrendered including the commander"
5275,"Nimroz and Uruzgan: Attack on check posts, 2 personnel killed"
5276,"Laghman, Nuristan and Kabul military attacks, 5 wounded"
5277,"3 personnel surrendered in Nangarhar and Maidan"
5278,"Maidan, Logar and Baghlan, tanks destroyed, 3 personnel killed"
5279,"Spiral and Zabul: Invitation chain, 62 security personnel surrendered"
5280,"Spiral and Zabul, military brutality, wounded Imam, son martyred"
5281,"Zabul and Herat: Armed operation, one official killed"
5282,"Rozgan: Friendly bombers, checkpoints destroyed, casualties"
5283,"Kandahar, Zabul and Herat: Enemy Escape, Outposts Conquered, Killed"
5284,"Zabul, Badghis and Uruzgan: Invitation chain, seven officials surrender"
5287,"46 surrendered in Balkh, Baghlan, Nangarhar and Badakhshan"
5288,"Herat: Invitation chain, fighters surrender"
5289,"Military attacks, 4 martyrs including children and women"
5290,"Jawzjan and Maidan, attack repulsed, 2 personnel killed"
5291,"Spiral, Kandahar and Nimroz: Enemy escapes, 3 killed including Commander Matin"
5292,"Badghis, Faryab and Ghor: Invitation chain, 3 personnel surrendered"
5293,"Zabul and Badghis: 4 civilians including children martyred and injured, 8 arrested"
5294,"Badakhshan and Kunduz, attacks on police and soldiers, 3 injured"
5295,"Baghlan: Tank destroyed, 3 militants killed and wounded"
5296,"Military brutality, 8 martyrs and wounded including women and children"
5297,"Badakhshan, Baghlan, Laghman and Paktika, 112 surrendered, 30 trained"
5299,"Kandahar: Bomb blast, officer injured"
5300,"Zabul: 2 women injured in crime"
5302,"Ghor Wafaryab: Mujahideen operation, 3 killed"
5303,"Faryab: Invitation chain, 2 fighters surrender"
5305,"Kandahar: Armed operation, militants killed"
5306,"Rozgan, Helmand and Herat: Invitation chain, 3 personnel surrendered"
5307,"Herat: Invitation chain, 3 fighters surrender"
5309,"Zabul and Badghis: Invitation chain, five officials surrender"
5311,"Soldiers and martyrs, including cleric's son martyred, 2 injured"
5313,"Rozgan and Helmand: Attack and explosion, 3 personnel killed and injured"
5314,"Maidan and Balkh, attack on check post and party, 2 killed"
5315,"Balkh and Nangarhar, 4 members including council members surrendered"
5316,"40 Mujahideen graduated from Abdullah Ibn Umar Maskar in Balkh"
5318,"Helmand: Military brutality, 2 houses demolished, valuables stolen"
5319,"Helmand: Attack on police, 4 killed and injured"
5320,"Faryab: Invitation chain, fighters surrender"
5321,"Ghazni, Baghlan, Badakhshan and Balkh attacks, 4 killed and injured"
5322,"Balkh, invitation chain, 29 security personnel surrendered"
5325,"Invitation series: 75 fighters surrender, including commander in Ghor"
5326,"Balkh and Ghazni, savage horror, attack on mosque, 3 martyred, 3 injured"
5327,"Jawzjan, Nangarhar Parwan, 4 surrenders including the commander"
5330,"Helmand: Laser gun attack, one soldier killed"
5331,"Attacks, invitations, fighting, 9 killed and wounded, 4 surrendered"
5332,"Rozgan, Farah and Zabul: Attacks, 3 killed"
5333,"Kapisa, firing on civilian vehicle, 2 martyred, 3 injured"
5335,"Helmand: Bomb blast, tank destroyed, casualties"
5336,"Spiral: Mujahideen attack, key soldiers killed"
5337,"Kandahar: Military brutality, 30 civilians arrested"
5338,"Attacks and invitations, 15 surrendered, 5 arrested, 4 killed"
5339,"Helmand: Attack on check posts, 3 killed and injured"
5340,"Faryab: Military brutality, house collapsed, woman martyred"
5341,"Badghis and Ghor: Invitation series, 3 military surrenders"
5344,"Military brutality, child martyred, 5 injured, 3 arrested"
5345,"Laghman, military firing, child martyred"
5346,"Herat: Invitation chain, a military surrender"
5348,"Kandahar: Bomb blast destroys military tanks, kills"
5349,"Three local fighters surrender in Laghman"
5352,"Laghman and Balkh, Chouki Fatah, warrior of murder, spoils"
5356,"Invitation and attack: Commander and bodyguard killed, police surrender"
5358,"Faryab: Military brutality, 2 houses collapsed, 4 injured including women"
5359,"Dai Kundi, Kandahar and Nimroz: Laser gun attacks, five deaths"
5360,"Baghlan, Laghman and Badakhshan, 43 personnel including commander surrendered"
5361,"Attacks, raids, 15 martyrs including women and children, 3 arrested"
5363,"Attacks and explosions: 3 tanks and vehicles destroyed, 51 forces killed and wounded"
5364,"11 killed, 14 surrendered, including commander"
5365,"Invitations and attacks: 3 soldiers killed, Commander Nasir surrendered including 25 personnel"
5366,"Baghlan, Takhar and Kapisa conquests, 14 killed including commander, 5 arrested"
5367,"Operation of Coordinating Mujahideen: Unit Fateh, 77 forces killed and wounded, considerable booty"
5368,"25 killed, including commander"
5369,"Al-Fatah operation: check posts conquered, 9 tanks destroyed, 68 forces killed and wounded"
5371,"Maidan and Nuristan, tanks destroyed, 2 killed, 2 surrendered"
5372,"Logar and Parwan attacks blast, vehicle destroyed, 4 killed"
5373,"Nangarhar, Samangan and Paktia attacks, 4 killed and injured"
5375,"Intense fighting in Balkh, 5 tanks destroyed, 24 including 3 commanders killed"
5376,"Mujahideen operations: 4 tanks and vehicles destroyed, 37 forces killed and wounded"
5377,"Attack on Baghlan-Kapisa check post, tank destroyed, 7 killed and injured"
5378,"Mujahideen attack on military bases in Balkh, 3 killed"
5379,"Kunduz, outposts conquered, 19 killed, including commander, looted"
5380,"Al-Fatah operation: 2 tanks destroyed, 22 forces killed and wounded"
5382,"Attacks and invitations, 4 tanks destroyed, 23 killed including officers, 9 surrendered"
5383,"Al-Fatah operations: Five tanks and vehicles destroyed, 50 forces killed and wounded"
5384,"Al-Fatah operation: check posts conquered, 29 forces killed and wounded"
5385,"Mujahideen attack, 3 tanks destroyed, 17 killed"
5386,"Balkh attack and invitation, 10 vehicles destroyed, 14 killed, 14 surrendered"
5389,"Attacks and invitations, 24 killed including officer, 22 surrendered, booty"
5390,"Al-Fatah operation: Chowki Fateh, 59 forces killed and wounded, a lot of booty"
5392,"Conquest operations: Outposts conquered, 6 tanks and vehicles destroyed, 55 personnel killed and wounded"
5393,"16 personnel including vehicles and weapons surrendered in Laghman and Baghlan"
5394,"Faryab: Fighting, one soldier injured"
5395,"Nangarhar tank destroyed, 4 killed and injured, 2 surrendered"
5396,"Logrocapesa, center and caravan attacked, 3 tanks destroyed"
5397,"Mujahideen attacks: Tanks and vehicles destroyed, 10 forces killed and wounded"
5398,"Helmand: Military brutality, 2 children martyred, civilians injured"
5399,"Military terror, 13 martyred, 5 women injured"
5400,"Al-Fatah operation: check posts conquered, 8 tanks destroyed, 95 killed, booty"
5401,"Takhar, Kunduz and Ghazni, 22 killed including commanders, booty"
5402,"Attacks on checkpoints and centers, 19 killed and wounded, including commander"
5404,"Jawzjan and Khost, vehicle destroyed, 4 killed and injured"
5405,"Helmand: Military brutality, 2 civilians including a woman martyred"
